Date,Open,High,Low,Close,Adj Close,Volume,Company Name
03-01-2023,180.589996,180.75,176.570007,179.410004,174.403366,5137400,Pepsi
04-01-2023,179.410004,180.539993,177.550003,178.970001,173.975632,4771300,Pepsi
05-01-2023,177.960007,178.770004,176.860001,177.100006,172.157822,3647100,Pepsi
06-01-2023,178.809998,181.830002,178.800003,181.100006,176.046188,3713200,Pepsi
09-01-2023,180.440002,182.770004,178.809998,179.330002,174.325592,3319200,Pepsi
10-01-2023,178.789993,179.529999,177.089996,177.850006,172.886887,3817300,Pepsi
11-01-2023,179.389999,179.710007,175.679993,178.050003,173.081314,4369900,Pepsi
12-01-2023,177.660004,178.369995,175.320007,175.779999,170.874649,4246600,Pepsi
13-01-2023,175.399994,175.729996,174.169998,175.240005,170.349716,4720400,Pepsi
17-01-2023,176.149994,177.550003,175.490005,176.059998,171.146851,5032600,Pepsi
18-01-2023,175.240005,175.740005,171.330002,171.619995,166.83075,5032600,Pepsi
19-01-2023,171.279999,172.169998,169.479996,169.630005,164.896286,4720400,Pepsi
20-01-2023,168.949997,169.889999,167.460007,169.880005,165.139297,5779100,Pepsi
23-01-2023,170.009995,170.759995,168.720001,169.119995,164.400513,5440400,Pepsi
24-01-2023,169.610001,170.869995,168.449997,170.690002,165.926697,4125600,Pepsi
25-01-2023,170.339996,171.979996,169.339996,171.929993,167.13208,3852800,Pepsi
26-01-2023,171.639999,171.669998,170.039993,170.220001,165.469818,4558400,Pepsi
27-01-2023,169.770004,170.229996,168.580002,169.619995,164.886551,5451400,Pepsi
30-01-2023,169.779999,171.460007,169.139999,169.479996,164.750473,5191500,Pepsi
31-01-2023,170.199997,171.070007,169.320007,171.020004,166.247498,4665500,Pepsi
01-02-2023,170.880005,172.320007,169.509995,171.559998,166.772415,4147700,Pepsi
02-02-2023,169.460007,170.559998,168.509995,169.970001,165.226776,5653800,Pepsi
03-02-2023,170.960007,171.289993,167.050003,169.119995,164.400513,5308200,Pepsi
06-02-2023,169.740005,172.380005,169.589996,171.820007,167.025162,5640000,Pepsi
07-02-2023,170.289993,172.029999,169.259995,171.559998,166.772415,6044700,Pepsi
08-02-2023,171,171.330002,170.240005,171.160004,166.383591,5687300,Pepsi
09-02-2023,175.320007,176.490005,172.039993,172.779999,167.958389,9619400,Pepsi
10-02-2023,173.119995,176.589996,172.649994,176.199997,171.282928,6176000,Pepsi
13-02-2023,176.259995,178.229996,176.039993,177.770004,172.809113,5205100,Pepsi
14-02-2023,177.100006,177.25,174.789993,175.770004,170.86496,5203000,Pepsi
15-02-2023,175,176.050003,174.589996,176.009995,171.098221,4125500,Pepsi
16-02-2023,174.740005,176.899994,174.539993,175.509995,170.612183,4973200,Pepsi
17-02-2023,175.160004,176.419998,174.830002,176.279999,171.360703,3952100,Pepsi
21-02-2023,175.580002,177.410004,174.669998,176.179993,171.263489,5797300,Pepsi
22-02-2023,176.720001,177.429993,175.770004,176.119995,171.20517,5299500,Pepsi
23-02-2023,176.660004,176.990005,174.990005,176.309998,171.389877,3801400,Pepsi
24-02-2023,175.460007,176.330002,174.289993,175.960007,171.049637,2959100,Pepsi
27-02-2023,176.970001,177.25,175.649994,175.910004,171.001038,3208500,Pepsi
28-02-2023,174.880005,175.059998,173.199997,173.529999,168.687439,4317100,Pepsi
01-03-2023,172.320007,172.460007,169.119995,171.330002,166.548828,5359100,Pepsi
02-03-2023,170.509995,173.759995,169.779999,173.320007,169.621841,4476300,Pepsi
03-03-2023,173,173.449997,171.330002,173.149994,169.45546,3627100,Pepsi
06-03-2023,172.220001,173.660004,172.220001,173.5,169.798004,3611400,Pepsi
07-03-2023,173.669998,174.259995,171.869995,172.639999,168.95636,4094900,Pepsi
08-03-2023,172.679993,173.360001,171.779999,173.110001,169.416321,2920200,Pepsi
09-03-2023,173.619995,174.360001,171.199997,171.800003,168.134277,4042100,Pepsi
10-03-2023,172.529999,174.240005,170.960007,172.029999,168.359375,4129900,Pepsi
13-03-2023,172.759995,177.229996,172.610001,173.710007,170.003525,8265100,Pepsi
14-03-2023,172.490005,173.809998,171.570007,173.529999,169.827362,6480800,Pepsi
15-03-2023,173.529999,176.660004,173.190002,176.630005,172.861221,7099800,Pepsi
16-03-2023,176.610001,177,175.320007,176.509995,172.743759,4734400,Pepsi
17-03-2023,176.509995,176.690002,174.229996,175.130005,171.393219,8854600,Pepsi
20-03-2023,176.5,177.679993,175.509995,177.589996,173.80072,4367000,Pepsi
21-03-2023,177.660004,178.169998,176.279999,178.009995,174.211777,3812000,Pepsi
22-03-2023,177.839996,179.369995,176.419998,176.509995,172.743759,4380800,Pepsi
23-03-2023,176.059998,177.220001,175.020004,175.649994,171.902115,4655600,Pepsi
24-03-2023,176.529999,179.339996,176.389999,179.089996,175.268723,3713800,Pepsi
27-03-2023,179.580002,180.649994,179.309998,179.490005,175.660202,4078600,Pepsi
28-03-2023,179.330002,180.460007,179.330002,179.429993,175.601471,2850000,Pepsi
29-03-2023,180.649994,180.910004,179.990005,180.669998,176.815002,4496000,Pepsi
30-03-2023,181,181.330002,180.080002,180.830002,176.971603,2743000,Pepsi
31-03-2023,182.160004,182.490005,181.320007,182.300003,178.410248,4479800,Pepsi
03-04-2023,181.899994,182.759995,180.399994,182.5,178.605972,3902300,Pepsi
04-04-2023,182.179993,183.360001,181.100006,181.850006,177.969833,3306400,Pepsi
05-04-2023,183.25,184.960007,183.059998,183.639999,179.721649,3826300,Pepsi
06-04-2023,183.300003,184.740005,183.100006,184.360001,180.42627,3389700,Pepsi
10-04-2023,183.830002,183.899994,181.690002,183.199997,179.291031,2408100,Pepsi
11-04-2023,183.419998,183.880005,182.759995,182.919998,179.016998,3586700,Pepsi
12-04-2023,182.690002,183.779999,182.25,182.559998,178.664703,3620900,Pepsi
13-04-2023,182.619995,184.610001,182.110001,184.380005,180.445847,4303600,Pepsi
14-04-2023,183.339996,184.020004,182.919998,183.509995,179.594421,2572900,Pepsi
17-04-2023,184.190002,184.75,183.479996,184.449997,180.514359,3224400,Pepsi
18-04-2023,184.770004,185.220001,183.740005,184.830002,180.886246,2438600,Pepsi
19-04-2023,185.240005,185.320007,184.259995,184.720001,180.77861,2209900,Pepsi
20-04-2023,184.839996,186.039993,184.199997,185.330002,181.37558,3868200,Pepsi
21-04-2023,185.990005,186.380005,185.130005,185.410004,181.453888,3781800,Pepsi
24-04-2023,186.5,186.570007,185.020004,185.5,181.541962,3540200,Pepsi
25-04-2023,186.559998,190.179993,186.240005,189.710007,185.662125,6231600,Pepsi
26-04-2023,188.479996,189.419998,187.869995,188.539993,184.517075,4481700,Pepsi
27-04-2023,188.179993,189.949997,187.509995,189.690002,185.642548,4574500,Pepsi
28-04-2023,189.899994,191.619995,189.639999,190.889999,186.81694,4607500,Pepsi
01-05-2023,190.449997,192.330002,190.279999,191.679993,187.590088,3137800,Pepsi
02-05-2023,191.360001,192.5,189.75,192.25,188.147919,3712200,Pepsi
03-05-2023,192.580002,193.25,191.779999,192.179993,188.079422,3389600,Pepsi
04-05-2023,193.080002,193.949997,192.160004,193.380005,189.253815,4267600,Pepsi
05-05-2023,192.820007,194.479996,192.389999,194.270004,190.124832,4146500,Pepsi
08-05-2023,193.399994,194,192.649994,193.350006,189.224457,2249900,Pepsi
09-05-2023,193.860001,194.669998,192.710007,194.139999,189.997604,3087600,Pepsi
10-05-2023,194.110001,195.580002,192.669998,194.270004,190.124832,4352900,Pepsi
11-05-2023,194.279999,195.520004,193,195.339996,191.171982,3690200,Pepsi
12-05-2023,195.339996,196.220001,194.949997,196.119995,191.935349,2739800,Pepsi
15-05-2023,196.570007,196.880005,194,194.270004,190.124832,2946400,Pepsi
16-05-2023,194.479996,194.479996,192.539993,193.429993,189.30275,5803100,Pepsi
17-05-2023,193.309998,193.589996,190.839996,192.059998,187.961975,4878800,Pepsi
18-05-2023,191.320007,191.710007,190.410004,191.559998,187.472656,3709400,Pepsi
19-05-2023,192.460007,192.860001,191.100006,191.839996,187.746658,3883000,Pepsi
22-05-2023,191.190002,191.389999,186.410004,186.639999,182.657639,5787000,Pepsi
23-05-2023,186.490005,186.630005,184.589996,186.070007,182.099808,6382300,Pepsi
24-05-2023,186.270004,186.740005,184.369995,184.889999,180.944962,3721000,Pepsi
25-05-2023,182.699997,184.220001,181.949997,183.800003,179.878235,4712700,Pepsi
26-05-2023,183.710007,184.25,182.399994,183.580002,179.662918,4449300,Pepsi
30-05-2023,182.059998,183.089996,180.699997,181.610001,177.73494,4331800,Pepsi
31-05-2023,182.860001,184.619995,181.460007,182.350006,178.459167,20414600,Pepsi
01-06-2023,182.419998,182.690002,180.800003,182.190002,179.548141,5277400,Pepsi
02-06-2023,182.020004,184.289993,181.699997,184.059998,181.391037,4288300,Pepsi
05-06-2023,183.850006,186.169998,183.610001,184.190002,181.51915,4311700,Pepsi
06-06-2023,184.979996,185.119995,180.429993,181.559998,178.927261,3975600,Pepsi
07-06-2023,180.710007,181.740005,179.699997,180.110001,177.498306,5162700,Pepsi
08-06-2023,179.699997,182.300003,179.330002,182.100006,179.459457,4036100,Pepsi
09-06-2023,181.710007,182.830002,181,182.350006,179.705841,3200100,Pepsi
12-06-2023,182.490005,182.729996,180.690002,181.899994,179.262344,4207100,Pepsi
13-06-2023,182.130005,182.190002,181.080002,181.539993,178.907562,2838700,Pepsi
14-06-2023,182,183.649994,181.440002,183.169998,180.513931,3559300,Pepsi
15-06-2023,184.259995,186.169998,183.520004,185.710007,183.017105,4326100,Pepsi
16-06-2023,186.139999,187.589996,185.699997,186.039993,183.342316,8925100,Pepsi
20-06-2023,186.539993,187.869995,185.240005,185.309998,182.62291,4154800,Pepsi
21-06-2023,185.720001,186.880005,184.190002,185.429993,182.74115,3832400,Pepsi
22-06-2023,186.729996,187.580002,185.869995,187.350006,184.633331,3185800,Pepsi
23-06-2023,188,188,185.949997,186.070007,183.371887,7592600,Pepsi
26-06-2023,186.160004,186.429993,184.119995,184.889999,182.208984,3706100,Pepsi
27-06-2023,184.669998,186.610001,183.960007,186.220001,183.519699,5763000,Pepsi
28-06-2023,186.25,186.740005,183.380005,183.699997,181.03624,5193900,Pepsi
29-06-2023,183.25,183.889999,181.389999,183.880005,181.213638,5770400,Pepsi
30-06-2023,184.039993,185.520004,183.880005,185.220001,182.53421,7635100,Pepsi
03-07-2023,184.300003,185.639999,183.470001,185.600006,182.908707,2389000,Pepsi
05-07-2023,185,186.690002,184.970001,186.580002,183.874496,5277100,Pepsi
06-07-2023,185.809998,186.75,184.889999,186.600006,183.894196,5592100,Pepsi
07-07-2023,185.820007,185.880005,183.029999,183.080002,180.425247,6309900,Pepsi
10-07-2023,184.070007,185.910004,183.779999,184.300003,181.627563,5508800,Pepsi
11-07-2023,184.380005,184.729996,182.419998,183.979996,181.31218,3915200,Pepsi
12-07-2023,183.979996,184.610001,182.979996,183.169998,180.513931,6080100,Pepsi
13-07-2023,185.800003,188.059998,183.259995,187.529999,184.810715,8223100,Pepsi
14-07-2023,187.860001,188.630005,187.089996,188.210007,185.48085,4467000,Pepsi
17-07-2023,186.339996,187.009995,185.419998,185.630005,182.938263,5637400,Pepsi
18-07-2023,185.440002,186.820007,183.820007,184.449997,181.77536,5684100,Pepsi
19-07-2023,185,186.600006,184.419998,186.259995,183.559128,4140800,Pepsi
20-07-2023,187.5,189.990005,186.809998,189.300003,186.555054,5056500,Pepsi
21-07-2023,190.110001,191.470001,189.300003,190.160004,187.402573,15021400,Pepsi
24-07-2023,190.589996,191.429993,190.139999,190.919998,188.15155,4225800,Pepsi
25-07-2023,190.410004,192.009995,190.059998,191.360001,188.585175,3521600,Pepsi
26-07-2023,191.119995,192.380005,190.059998,191.600006,188.821701,3898900,Pepsi
27-07-2023,192,192.289993,188.399994,188.529999,185.796219,4141800,Pepsi
28-07-2023,190.139999,191.369995,189.789993,190.309998,187.5504,5602300,Pepsi
31-07-2023,189.449997,189.589996,186.850006,187.460007,184.74173,5687700,Pepsi
01-08-2023,187.490005,188.600006,186.399994,186.820007,184.111023,2853900,Pepsi
02-08-2023,186.589996,189.970001,186.399994,188.309998,185.579407,4285900,Pepsi
03-08-2023,188.169998,189.220001,186.970001,187.119995,184.406647,2857400,Pepsi
04-08-2023,187.119995,188.009995,184.350006,184.600006,181.923203,4650400,Pepsi
07-08-2023,185.279999,187.210007,185.100006,186.889999,184.179993,3323400,Pepsi
08-08-2023,187.199997,187.479996,184.029999,184.440002,181.765518,5017900,Pepsi
09-08-2023,183.880005,185,182.630005,183.979996,181.31218,4413100,Pepsi
10-08-2023,184.220001,185.589996,183.529999,183.75,181.08551,3727200,Pepsi
11-08-2023,184,184.279999,183.279999,184.039993,181.371323,2872500,Pepsi
14-08-2023,184.389999,184.860001,183.130005,183.619995,180.957397,3385600,Pepsi
15-08-2023,183.149994,183.460007,181.130005,181.350006,178.720337,3331800,Pepsi
16-08-2023,181.600006,182.949997,180.949997,181.210007,178.582352,2633700,Pepsi
17-08-2023,181.210007,181.410004,178.320007,178.449997,175.862381,4503000,Pepsi
18-08-2023,178.460007,179.550003,177.270004,178.179993,175.596283,6020300,Pepsi
21-08-2023,177.729996,177.960007,176.229996,177.050003,174.482681,4284100,Pepsi
22-08-2023,176.179993,176.820007,175.309998,175.699997,173.152252,3491500,Pepsi
23-08-2023,177.25,178.279999,176.369995,178.119995,175.537155,4042700,Pepsi
24-08-2023,178.009995,180.440002,177.100006,177.179993,174.610794,5709800,Pepsi
25-08-2023,178.059998,179.710007,177.839996,179.419998,176.818314,4710700,Pepsi
28-08-2023,180.820007,181.179993,179.339996,180.25,177.636276,3189800,Pepsi
29-08-2023,180.300003,181.220001,179.020004,180.929993,178.306412,4368600,Pepsi
