Date,Open,High,Low,Close,Adj Close,Volume,Company Name
03-01-2023,130.279999,130.899994,124.169998,125.07,124.374802,112117500,Apple
04-01-2023,126.889999,128.660004,125.080002,126.360001,125.657639,89113600,Apple
05-01-2023,127.129997,127.769997,124.760002,125.019997,124.325073,80962700,Apple
06-01-2023,126.010002,130.289993,124.889999,129.619995,128.899506,87754700,Apple
09-01-2023,130.470001,133.410004,129.889999,130.149994,129.426575,70790800,Apple
10-01-2023,130.259995,131.259995,128.119995,130.729996,130.003342,63896200,Apple
11-01-2023,131.25,133.509995,130.460007,133.490005,132.748016,69458900,Apple
12-01-2023,133.880005,134.259995,131.440002,133.410004,132.668457,71379600,Apple
13-01-2023,132.029999,134.919998,131.660004,134.759995,134.010941,57809700,Apple
17-01-2023,134.830002,137.289993,134.130005,135.940002,135.184387,63646600,Apple
18-01-2023,136.820007,138.610001,135.029999,135.210007,134.45845,69672800,Apple
19-01-2023,134.080002,136.25,133.770004,135.270004,134.518112,58280400,Apple
20-01-2023,135.279999,138.020004,134.220001,137.869995,137.103653,80223600,Apple
23-01-2023,138.119995,143.320007,137.899994,141.110001,140.325653,81760300,Apple
24-01-2023,140.309998,143.160004,140.300003,142.529999,141.737762,66435100,Apple
25-01-2023,140.889999,142.429993,138.809998,141.860001,141.071487,65799300,Apple
26-01-2023,143.169998,144.25,141.899994,143.960007,143.159821,54105100,Apple
27-01-2023,143.160004,147.229996,143.080002,145.929993,145.118835,70555800,Apple
30-01-2023,144.960007,145.550003,142.850006,143,142.205139,64015300,Apple
31-01-2023,142.699997,144.339996,142.279999,144.289993,143.487961,65874500,Apple
01-02-2023,143.970001,146.610001,141.320007,145.429993,144.621628,77663600,Apple
02-02-2023,148.899994,151.179993,148.169998,150.820007,149.981689,118339000,Apple
03-02-2023,148.029999,157.380005,147.830002,154.5,153.64122,154357300,Apple
06-02-2023,152.570007,153.100006,150.779999,151.729996,150.886612,69858300,Apple
07-02-2023,150.639999,155.229996,150.639999,154.649994,153.790375,83322600,Apple
08-02-2023,153.880005,154.580002,151.169998,151.919998,151.075562,64120100,Apple
09-02-2023,153.779999,154.330002,150.419998,150.869995,150.031403,56007100,Apple
10-02-2023,149.460007,151.339996,149.220001,151.009995,150.399887,57450700,Apple
13-02-2023,150.949997,154.259995,150.919998,153.850006,153.228439,62199000,Apple
14-02-2023,152.119995,153.770004,150.860001,153.199997,152.581055,61707600,Apple
15-02-2023,153.110001,155.5,152.880005,155.330002,154.702438,65573800,Apple
16-02-2023,153.509995,156.330002,153.350006,153.710007,153.089005,68167900,Apple
17-02-2023,152.350006,153,150.850006,152.550003,151.933685,59144100,Apple
21-02-2023,150.199997,151.300003,148.410004,148.479996,147.880127,58867200,Apple
22-02-2023,148.869995,149.949997,147.160004,148.910004,148.308395,51011300,Apple
23-02-2023,150.089996,150.339996,147.240005,149.399994,148.796417,48394200,Apple
24-02-2023,147.110001,147.190002,145.720001,146.710007,146.117294,55469600,Apple
27-02-2023,147.710007,149.169998,147.449997,147.919998,147.322372,44998500,Apple
28-02-2023,147.050003,149.080002,146.830002,147.410004,146.814438,50547000,Apple
01-03-2023,146.830002,147.229996,145.009995,145.309998,144.722931,55479000,Apple
02-03-2023,144.380005,146.710007,143.899994,145.910004,145.320526,52238100,Apple
03-03-2023,148.039993,151.110001,147.330002,151.029999,150.41983,70732300,Apple
06-03-2023,153.789993,156.300003,153.460007,153.830002,153.208527,87558000,Apple
07-03-2023,153.699997,154.029999,151.130005,151.600006,150.987518,56182000,Apple
08-03-2023,152.809998,153.470001,151.830002,152.869995,152.252396,47204800,Apple
09-03-2023,153.559998,154.539993,150.229996,150.589996,149.981598,53833600,Apple
10-03-2023,150.210007,150.940002,147.610001,148.5,147.90004,68572400,Apple
13-03-2023,147.809998,153.139999,147.699997,150.470001,149.862076,84457100,Apple
14-03-2023,151.279999,153.399994,150.100006,152.589996,151.973526,73695900,Apple
15-03-2023,151.190002,153.25,149.919998,152.990005,152.371918,77167900,Apple
