Date,Open,High,Low,Close,Adj Close,Volume,Company Name
03-01-2023,89.830002,91.550003,89.019997,89.699997,89.699997,20738500,Google
04-01-2023,91.010002,91.239998,87.800003,88.709999,88.709999,27046500,Google
05-01-2023,88.07,88.209999,86.559998,86.769997,86.769997,23136100,Google
06-01-2023,87.360001,88.470001,85.57,88.160004,88.160004,26612600,Google
09-01-2023,89.195,90.830002,88.580002,88.800003,88.800003,22996700,Google
10-01-2023,86.720001,89.474998,86.699997,89.239998,89.239998,22855600,Google
11-01-2023,90.059998,92.449997,89.739998,92.260002,92.260002,25998800,Google
12-01-2023,92.400002,92.620003,90.57,91.910004,91.910004,22754200,Google
13-01-2023,91.528,92.980003,90.93,92.800003,92.800003,18630700,Google
17-01-2023,92.779999,92.970001,90.839996,92.160004,92.160004,22935800,Google
18-01-2023,92.940002,93.587997,91.400002,91.779999,91.779999,19641600,Google
19-01-2023,91.389999,94.400002,91.379997,93.910004,93.910004,28707700,Google
20-01-2023,95.949997,99.419998,95.910004,99.279999,99.279999,53704800,Google
23-01-2023,99.129997,101.400002,98.75,101.209999,101.209999,31791800,Google
24-01-2023,99.550003,101.089996,98.699997,99.209999,99.209999,27391400,Google
25-01-2023,97.199997,97.720001,95.262001,96.730003,96.730003,31000900,Google
26-01-2023,98.279999,99.209999,96.82,99.160004,99.160004,24542100,Google
27-01-2023,99.050003,101.580002,98.970001,100.709999,100.709999,29020400,Google
30-01-2023,98.745003,99.408997,97.519997,97.949997,97.949997,24365100,Google
31-01-2023,97.860001,99.910004,97.790001,99.870003,99.870003,22306800,Google
01-02-2023,99.739998,102.190002,98.419998,101.43,101.43,26392600,Google
02-02-2023,106.790001,108.82,106.540001,108.800003,108.800003,46622600,Google
03-02-2023,103.510002,108.019997,103.300003,105.220001,105.220001,36823400,Google
06-02-2023,102.684998,104.699997,102.209999,103.470001,103.470001,25573000,Google
07-02-2023,103.629997,108.669998,103.547997,108.040001,108.040001,33738800,Google
08-02-2023,102.690002,103.580002,98.455002,100,100,73546000,Google
09-02-2023,100.540001,100.610001,93.860001,95.459999,95.459999,97798600,Google
10-02-2023,95.739998,97.019997,94.529999,94.860001,94.860001,49325300,Google
13-02-2023,95.010002,95.349998,94.050003,95,95,43116600,Google
14-02-2023,94.660004,95.175003,92.650002,94.949997,94.949997,42513100,Google
15-02-2023,94.739998,97.339996,94.360001,97.099998,97.099998,36964500,Google
16-02-2023,95.540001,97.879997,94.970001,95.779999,95.779999,35642100,Google
17-02-2023,95.07,95.75,93.449997,94.589996,94.589996,31095100,Google
21-02-2023,93.239998,93.415001,92,92.050003,92.050003,28367200,Google
22-02-2023,91.933998,92.360001,90.870003,91.800003,91.800003,29891100,Google
23-02-2023,92.129997,92.129997,90.010002,91.07,91.07,32423700,Google
24-02-2023,89.629997,90.129997,88.860001,89.349998,89.349998,31295600,Google
27-02-2023,90.089996,90.449997,89.610001,90.099998,90.099998,22724300,Google
28-02-2023,89.540001,91.449997,89.519997,90.300003,90.300003,30546900,Google
01-03-2023,90.160004,91.199997,89.849998,90.510002,90.510002,26323900,Google
02-03-2023,89.860001,92.480003,89.769997,92.309998,92.309998,23328600,Google
03-03-2023,92.739998,94.110001,92.660004,94.019997,94.019997,30242500,Google
06-03-2023,94.360001,96.300003,94.300003,95.580002,95.580002,28288200,Google
07-03-2023,95.419998,96.089996,93.844002,94.169998,94.169998,24101500,Google
08-03-2023,94.404999,96.239998,94.404999,94.650002,94.650002,25395200,Google
09-03-2023,94.489998,95.919998,92.355003,92.660004,92.660004,24438900,Google
10-03-2023,92.5,93.18,90.800003,91.010002,91.010002,32850100,Google
13-03-2023,90.565002,93.080002,89.940002,91.660004,91.660004,31508600,Google
14-03-2023,93.07,94.830002,92.779999,94.25,94.25,32303900,Google
15-03-2023,93.540001,97.25,93.040001,96.550003,96.550003,38367300,Google
16-03-2023,96.57,101.970001,95.870003,101.07,101.07,54499500,Google
17-03-2023,100.839996,103.489998,100.75,102.459999,102.459999,76140300,Google
