Date,Open,High,Low,Close,Adj Close,Volume,Company Name
19-05-2023,41.509998,41.59,40.98,41.18,40.357357,17728500,Comscat Corporation
22-05-2023,41.490002,41.66,41.169998,41.240002,40.416157,13572300,Comscat Corporation
23-05-2023,41.209999,41.5,40.369999,40.380001,39.573338,19594700,Comscat Corporation
24-05-2023,40.509998,40.580002,39.880001,39.98,39.181328,20956800,Comscat Corporation
25-05-2023,39.48,39.860001,38.990002,39.09,38.309105,28091200,Comscat Corporation
26-05-2023,39.27,39.669998,39.09,39.48,38.691315,35819800,Comscat Corporation
30-05-2023,39.119999,39.759998,39.07,39.16,38.377705,24313500,Comscat Corporation
31-05-2023,39.209999,39.470001,38.849998,39.349998,38.563911,53653200,Comscat Corporation
01-06-2023,39.57,39.57,38.68,39.040001,38.260109,30453900,Comscat Corporation
02-06-2023,38.549999,39.549999,38.48,39.189999,38.407108,24603200,Comscat Corporation
05-06-2023,39.279999,39.84,39.220001,39.790001,38.995129,24043000,Comscat Corporation
06-06-2023,39.93,40.009998,39.27,39.459999,38.671715,14302900,Comscat Corporation
07-06-2023,39.5,40.470001,39.439999,40.349998,39.543938,18455900,Comscat Corporation
08-06-2023,40.310001,40.509998,39.990002,40.470001,39.661537,10762600,Comscat Corporation
09-06-2023,40.25,40.48,40.099998,40.23,39.426334,12142100,Comscat Corporation
12-06-2023,40.189999,40.799999,40.099998,40.689999,39.87714,16800600,Comscat Corporation
13-06-2023,40.919998,41.130001,40.619999,40.68,39.86734,12572000,Comscat Corporation
14-06-2023,40.720001,41.220001,40.610001,40.84,40.024147,18627500,Comscat Corporation
15-06-2023,40.799999,41.549999,40.700001,41.470001,40.641563,15685200,Comscat Corporation
16-06-2023,41.639999,41.66,41.099998,41.200001,40.376957,34132900,Comscat Corporation
20-06-2023,41.240002,41.310001,40.619999,40.639999,39.82814,13864900,Comscat Corporation
21-06-2023,40.599998,40.939999,40.32,40.619999,39.80854,13308200,Comscat Corporation
