Date,Open,High,Low,Close,Adj Close,Volume,Company Name
03-01-2023,89.589996,91.050003,88.519997,89.120003,89.120003,28131200,Alphabet
04-01-2023,90.349998,90.650002,87.269997,88.080002,88.080002,34854800,Alphabet
05-01-2023,87.470001,87.57,85.900002,86.199997,86.199997,27194400,Alphabet
06-01-2023,86.790001,87.690002,84.860001,87.339996,87.339996,41381500,Alphabet
09-01-2023,88.360001,90.050003,87.860001,88.019997,88.019997,29003900,Alphabet
10-01-2023,85.980003,88.669998,85.830002,88.419998,88.419998,30467800,Alphabet
11-01-2023,89.18,91.599998,89.010002,91.519997,91.519997,26862000,Alphabet
12-01-2023,91.480003,91.870003,89.75,91.129997,91.129997,30258100,Alphabet
13-01-2023,90.849998,92.190002,90.129997,92.120003,92.120003,26329200,Alphabet
17-01-2023,92.059998,92.25,90.050003,91.290001,91.290001,32602400,Alphabet
18-01-2023,92.139999,92.800003,90.639999,91.120003,91.120003,29116700,Alphabet
19-01-2023,90.720001,93.610001,90.629997,93.050003,93.050003,37000400,Alphabet
20-01-2023,95.099998,98.300003,95.019997,98.019997,98.019997,63191100,Alphabet
23-01-2023,97.949997,100.040001,97.5,99.790001,99.790001,40005100,Alphabet
24-01-2023,98.099998,99.610001,97.199997,97.699997,97.699997,33078500,Alphabet
25-01-2023,95.57,96.160004,93.760002,95.220001,95.220001,42330000,Alphabet
26-01-2023,96.5,97.57,95.379997,97.519997,97.519997,30114000,Alphabet
27-01-2023,97.309998,100.32,97.309998,99.370003,99.370003,33879800,Alphabet
30-01-2023,97.480003,98.290001,96.400002,96.940002,96.940002,27226200,Alphabet
31-01-2023,96.870003,98.879997,96.82,98.839996,98.839996,29870700,Alphabet
01-02-2023,98.709999,101.190002,97.580002,100.43,100.43,35531100,Alphabet
02-02-2023,105.800003,107.849998,105.610001,107.739998,107.739998,69883800,Alphabet
03-02-2023,102.93,107.809998,102.580002,104.779999,104.779999,65309300,Alphabet
06-02-2023,102.400002,104.360001,101.879997,102.900002,102.900002,31999600,Alphabet
07-02-2023,103.220001,108.18,103.120003,107.639999,107.639999,49010200,Alphabet
08-02-2023,102.050003,103.139999,98.040001,99.370003,99.370003,94743500,Alphabet
09-02-2023,100,100.029999,93.629997,95.010002,95.010002,119455000,Alphabet
10-02-2023,95.449997,96.75,94.25,94.57,94.57,54980700,Alphabet
13-02-2023,94.739998,95.199997,93.839996,94.610001,94.610001,50076100,Alphabet
14-02-2023,94.43,94.849998,92.260002,94.68,94.68,54726100,Alphabet
15-02-2023,94.489998,97.120003,94.150002,96.940002,96.940002,50169000,Alphabet
16-02-2023,95.370003,97.68,94.739998,95.510002,95.510002,42462600,Alphabet
17-02-2023,94.849998,95.559998,93.209999,94.349998,94.349998,34284100,Alphabet
21-02-2023,93,93.099998,91.720001,91.790001,91.790001,33629300,Alphabet
22-02-2023,91.699997,92.110001,90.610001,91.650002,91.650002,30884000,Alphabet
23-02-2023,91.919998,91.940002,89.760002,90.889999,90.889999,41206400,Alphabet
24-02-2023,89.440002,89.889999,88.580002,89.129997,89.129997,36585100,Alphabet
27-02-2023,89.870003,90.160004,89.339996,89.870003,89.870003,27502300,Alphabet
28-02-2023,89.330002,91.230003,89.32,90.059998,90.059998,30142000,Alphabet
01-03-2023,89.980003,91.029999,89.669998,90.360001,90.360001,31111200,Alphabet
02-03-2023,89.660004,92.279999,89.589996,92,92,32204400,Alphabet
03-03-2023,92.480003,93.730003,92.449997,93.650002,93.650002,35160100,Alphabet
06-03-2023,94.019997,95.970001,94,95.129997,95.129997,32639300,Alphabet
07-03-2023,94.980003,95.669998,93.529999,93.860001,93.860001,27835500,Alphabet
08-03-2023,94.120003,95.959999,94,94.25,94.25,34103300,Alphabet
09-03-2023,94.050003,95.529999,91.900002,92.32,92.32,28813500,Alphabet
10-03-2023,92.169998,92.790001,90.400002,90.629997,90.629997,35941000,Alphabet
13-03-2023,90.089996,92.57,89.419998,91.110001,91.110001,37335600,Alphabet
14-03-2023,92.559998,94.360001,92.440002,93.970001,93.970001,36050200,Alphabet
15-03-2023,93.220001,96.93,92.639999,96.110001,96.110001,50622100,Alphabet
16-03-2023,96.199997,101.190002,95.5,100.32,100.32,65492000,Alphabet
17-03-2023,100.260002,102.839996,100.099998,101.620003,101.620003,61028500,Alphabet
20-03-2023,100.120003,101.75,99.870003,101.220001,101.220001,32960400,Alphabet
21-03-2023,101.25,105.099998,101.220001,104.919998,104.919998,42110300,Alphabet
22-03-2023,104.269997,106.589996,103.330002,103.370003,103.370003,43427400,Alphabet
23-03-2023,105.059998,106.300003,104.459999,105.599998,105.599998,40797800,Alphabet
24-03-2023,104.989998,105.489998,103.839996,105.440002,105.440002,30393300,Alphabet
27-03-2023,104.620003,104.760002,101.93,102.459999,102.459999,31120900,Alphabet
28-03-2023,102.440002,102.449997,99.739998,101.029999,101.029999,32057900,Alphabet
29-03-2023,102.279999,102.489998,100.650002,101.389999,101.389999,28779600,Alphabet
30-03-2023,100.910004,101.160004,99.779999,100.889999,100.889999,33086200,Alphabet
31-03-2023,101.300003,103.889999,101.040001,103.730003,103.730003,36863400,Alphabet
03-04-2023,102.389999,104.529999,101.93,104.360001,104.360001,25035400,Alphabet
04-04-2023,104.330002,105.580002,104.040001,104.720001,104.720001,24420100,Alphabet
